"Plot Title: Gap Mills"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10039792, SEN S/N: 10039792)","Temp, °F (LGR S/N: 10039792, SEN S/N: 10039792)","Coupler Detached (LGR S/N: 10039792)","Coupler Attached (LGR S/N: 10039792)","Host Connected (LGR S/N: 10039792)","Stopped (LGR S/N: 10039792)","End Of File (LGR S/N: 10039792)"
461,03/15/17 07:00:00 AM,92.5,49.93,,,,,
462,03/15/17 07:15:00 AM,92.5,49.96,,,,,
463,03/15/17 07:30:00 AM,92.1,49.93,,,,,
464,03/15/17 07:45:00 AM,92.5,49.93,,,,,
465,03/15/17 08:00:00 AM,92.5,49.93,,,,,
466,03/15/17 08:15:00 AM,92.5,49.93,,,,,
467,03/15/17 08:30:00 AM,92.5,49.93,,,,,
468,03/15/17 08:45:00 AM,92.1,49.93,,,,,
469,03/15/17 09:00:00 AM,92.5,49.93,,,,,
470,03/15/17 09:15:00 AM,92.5,49.93,,,,,
471,03/15/17 09:30:00 AM,92.1,49.96,,,,,
472,03/15/17 09:45:00 AM,92.5,49.93,,,,,
473,03/15/17 10:00:00 AM,92.5,49.93,,,,,
474,03/15/17 10:15:00 AM,92.5,49.96,,,,,
475,03/15/17 10:30:00 AM,92.5,49.96,,,,,
476,03/15/17 10:45:00 AM,92.5,49.93,,,,,
477,03/15/17 11:00:00 AM,92.5,49.93,,,,,
478,03/15/17 11:15:00 AM,92.5,49.93,,,,,
479,03/15/17 11:30:00 AM,92.5,49.93,,,,,
480,03/15/17 11:45:00 AM,92.5,49.96,,,,,
481,03/15/17 12:00:00 PM,92.5,49.93,,,,,
482,03/15/17 12:15:00 PM,92.5,49.96,,,,,
483,03/15/17 12:30:00 PM,92.9,49.93,,,,,
484,03/15/17 12:45:00 PM,92.5,49.91,,,,,
485,03/15/17 01:00:00 PM,92.5,49.93,,,,,
486,03/15/17 01:15:00 PM,92.5,49.93,,,,,
487,03/15/17 01:30:00 PM,92.5,49.93,,,,,
488,03/15/17 01:45:00 PM,92.5,49.93,,,,,
489,03/15/17 02:00:00 PM,92.5,49.93,,,,,
490,03/15/17 02:15:00 PM,92.5,49.93,,,,,
491,03/15/17 02:30:00 PM,92.5,49.93,,,,,
492,03/15/17 02:45:00 PM,92.5,49.93,,,,,
493,03/15/17 03:00:00 PM,92.5,49.93,,,,,
494,03/15/17 03:15:00 PM,92.5,49.93,,,,,
495,03/15/17 03:30:00 PM,92.5,49.96,,,,,
496,03/15/17 03:45:00 PM,92.5,49.93,,,,,
497,03/15/17 04:00:00 PM,92.5,49.93,,,,,
498,03/15/17 04:15:00 PM,92.9,49.93,,,,,
499,03/15/17 04:30:00 PM,92.5,49.91,,,,,
500,03/15/17 04:45:00 PM,92.5,49.93,,,,,
501,03/15/17 05:00:00 PM,92.5,49.96,,,,,
502,03/15/17 05:15:00 PM,92.5,49.93,,,,,
503,03/15/17 05:30:00 PM,92.9,49.96,,,,,
504,03/15/17 05:45:00 PM,92.5,49.96,,,,,
505,03/15/17 06:00:00 PM,92.5,49.93,,,,,
506,03/15/17 06:15:00 PM,92.5,49.93,,,,,
507,03/15/17 06:30:00 PM,92.5,49.93,,,,,
508,03/15/17 06:45:00 PM,92.9,49.96,,,,,
509,03/15/17 07:00:00 PM,92.5,49.93,,,,,
510,03/15/17 07:15:00 PM,92.9,49.96,,,,,
511,03/15/17 07:30:00 PM,92.9,49.93,,,,,
512,03/15/17 07:45:00 PM,92.5,49.96,,,,,
513,03/15/17 08:00:00 PM,93.3,49.93,,,,,
514,03/15/17 08:15:00 PM,93.3,49.93,,,,,
515,03/15/17 08:30:00 PM,92.9,49.93,,,,,
516,03/15/17 08:45:00 PM,92.5,49.91,,,,,
517,03/15/17 09:00:00 PM,92.9,49.93,,,,,
518,03/15/17 09:15:00 PM,92.9,49.93,,,,,
519,03/15/17 09:30:00 PM,92.5,49.96,,,,,
520,03/15/17 09:45:00 PM,92.9,49.93,,,,,
521,03/15/17 10:00:00 PM,93.3,49.93,,,,,
522,03/15/17 10:15:00 PM,92.9,49.93,,,,,
523,03/15/17 10:30:00 PM,92.9,49.96,,,,,
524,03/15/17 10:45:00 PM,92.9,49.93,,,,,
525,03/15/17 11:00:00 PM,93.3,49.93,,,,,
526,03/15/17 11:15:00 PM,93.2,49.96,,,,,
527,03/15/17 11:30:00 PM,93.3,49.93,,,,,
528,03/15/17 11:45:00 PM,92.9,49.93,,,,,
529,03/16/17 12:00:00 AM,93.3,49.93,,,,,
530,03/16/17 12:15:00 AM,93.2,49.96,,,,,
531,03/16/17 12:30:00 AM,92.9,49.93,,,,,
532,03/16/17 12:45:00 AM,93.2,49.96,,,,,
533,03/16/17 01:00:00 AM,93.3,49.93,,,,,
534,03/16/17 01:15:00 AM,93.3,49.93,,,,,
535,03/16/17 01:30:00 AM,93.2,49.96,,,,,
536,03/16/17 01:45:00 AM,93.3,49.93,,,,,
537,03/16/17 02:00:00 AM,93.6,49.96,,,,,
538,03/16/17 02:15:00 AM,93.3,49.93,,,,,
539,03/16/17 02:30:00 AM,93.2,49.96,,,,,
540,03/16/17 02:45:00 AM,92.9,49.96,,,,,
541,03/16/17 03:00:00 AM,93.3,49.93,,,,,
542,03/16/17 03:15:00 AM,93.2,49.96,,,,,
543,03/16/17 03:30:00 AM,93.3,49.93,,,,,
544,03/16/17 03:45:00 AM,93.2,49.96,,,,,
545,03/16/17 04:00:00 AM,93.2,49.96,,,,,
546,03/16/17 04:15:00 AM,93.3,49.93,,,,,
547,03/16/17 04:30:00 AM,93.2,49.96,,,,,
548,03/16/17 04:45:00 AM,93.2,49.96,,,,,
549,03/16/17 05:00:00 AM,93.6,49.96,,,,,
550,03/16/17 05:15:00 AM,93.3,49.93,,,,,
551,03/16/17 05:30:00 AM,93.3,49.93,,,,,
552,03/16/17 05:45:00 AM,93.2,49.96,,,,,
553,03/16/17 06:00:00 AM,93.3,49.93,,,,,
554,03/16/17 06:15:00 AM,93.6,49.96,,,,,
555,03/16/17 06:30:00 AM,93.6,49.93,,,,,
556,03/16/17 06:45:00 AM,93.3,49.93,,,,,
557,03/16/17 07:00:00 AM,93.6,49.93,,,,,
558,03/16/17 07:15:00 AM,93.6,49.93,,,,,
559,03/16/17 07:30:00 AM,93.3,49.93,,,,,
560,03/16/17 07:45:00 AM,93.3,49.93,,,,,
561,03/16/17 08:00:00 AM,93.6,49.96,,,,,
562,03/16/17 08:15:00 AM,93.6,49.93,,,,,
563,03/16/17 08:30:00 AM,93.6,49.96,,,,,
564,03/16/17 08:45:00 AM,93.3,49.93,,,,,
565,03/16/17 09:00:00 AM,93.2,49.96,,,,,
566,03/16/17 09:15:00 AM,93.6,49.96,,,,,
567,03/16/17 09:30:00 AM,93.6,49.96,,,,,
568,03/16/17 09:45:00 AM,93.6,49.93,,,,,
569,03/16/17 10:00:00 AM,93.6,49.96,,,,,
570,03/16/17 10:15:00 AM,93.6,49.96,,,,,
571,03/16/17 10:30:00 AM,93.6,49.96,,,,,
572,03/16/17 10:45:00 AM,93.6,49.96,,,,,
573,03/16/17 11:00:00 AM,93.6,49.96,,,,,
574,03/16/17 11:15:00 AM,93.6,49.98,,,,,
575,03/16/17 11:30:00 AM,93.6,49.93,,,,,
576,03/16/17 11:45:00 AM,93.6,49.96,,,,,
577,03/16/17 12:00:00 PM,93.6,49.93,,,,,
578,03/16/17 12:15:00 PM,94.0,49.96,,,,,
579,03/16/17 12:30:00 PM,93.6,49.96,,,,,
580,03/16/17 12:45:00 PM,93.6,49.93,,,,,
581,03/16/17 01:00:00 PM,93.6,49.93,,,,,
582,03/16/17 01:15:00 PM,93.6,49.93,,,,,
583,03/16/17 01:30:00 PM,93.6,49.96,,,,,
584,03/16/17 01:45:00 PM,93.6,49.93,,,,,
585,03/16/17 02:00:00 PM,93.6,49.93,,,,,
586,03/16/17 02:15:00 PM,94.0,49.96,,,,,
587,03/16/17 02:30:00 PM,94.0,49.96,,,,,
588,03/16/17 02:45:00 PM,94.0,49.96,,,,,
589,03/16/17 03:00:00 PM,94.0,49.93,,,,,
590,03/16/17 03:15:00 PM,94.0,49.96,,,,,
591,03/16/17 03:30:00 PM,94.0,49.98,,,,,
592,03/16/17 03:45:00 PM,93.6,49.93,,,,,
593,03/16/17 04:00:00 PM,94.0,49.93,,,,,
594,03/16/17 04:15:00 PM,94.0,49.93,,,,,
595,03/16/17 04:30:00 PM,94.0,49.96,,,,,
596,03/16/17 04:45:00 PM,94.0,49.96,,,,,
597,03/16/17 05:00:00 PM,94.0,49.93,,,,,
598,03/16/17 05:15:00 PM,94.0,49.93,,,,,
599,03/16/17 05:30:00 PM,94.0,49.96,,,,,
600,03/16/17 05:45:00 PM,93.6,49.93,,,,,
601,03/16/17 06:00:00 PM,94.0,49.96,,,,,
602,03/16/17 06:15:00 PM,94.0,49.93,,,,,
603,03/16/17 06:30:00 PM,94.0,49.96,,,,,
604,03/16/17 06:45:00 PM,94.4,49.96,,,,,
605,03/16/17 07:00:00 PM,94.0,49.93,,,,,
606,03/16/17 07:15:00 PM,94.4,49.96,,,,,
607,03/16/17 07:30:00 PM,94.0,49.96,,,,,
608,03/16/17 07:45:00 PM,94.4,49.96,,,,,
609,03/16/17 08:00:00 PM,94.4,49.96,,,,,
610,03/16/17 08:15:00 PM,94.0,49.98,,,,,
611,03/16/17 08:30:00 PM,94.4,49.93,,,,,
612,03/16/17 08:45:00 PM,94.4,49.96,,,,,
613,03/16/17 09:00:00 PM,94.4,49.96,,,,,
614,03/16/17 09:15:00 PM,94.4,49.96,,,,,
615,03/16/17 09:30:00 PM,94.4,49.96,,,,,
616,03/16/17 09:45:00 PM,94.4,49.96,,,,,
617,03/16/17 10:00:00 PM,94.4,49.96,,,,,
618,03/16/17 10:15:00 PM,94.4,49.96,,,,,
619,03/16/17 10:30:00 PM,94.4,49.96,,,,,
620,03/16/17 10:45:00 PM,94.4,49.96,,,,,
621,03/16/17 11:00:00 PM,94.4,49.96,,,,,
622,03/16/17 11:15:00 PM,94.4,49.96,,,,,
623,03/16/17 11:30:00 PM,94.4,49.93,,,,,
624,03/16/17 11:45:00 PM,94.4,49.96,,,,,
625,03/17/17 12:00:00 AM,94.4,49.93,,,,,
626,03/17/17 12:15:00 AM,94.8,49.98,,,,,
627,03/17/17 12:30:00 AM,95.2,49.96,,,,,
628,03/17/17 12:45:00 AM,95.2,49.98,,,,,
629,03/17/17 01:00:00 AM,94.8,49.98,,,,,
630,03/17/17 01:15:00 AM,95.2,49.96,,,,,
631,03/17/17 01:30:00 AM,95.2,49.98,,,,,
632,03/17/17 01:45:00 AM,95.2,49.98,,,,,
633,03/17/17 02:00:00 AM,94.8,49.96,,,,,
634,03/17/17 02:15:00 AM,95.2,49.96,,,,,
635,03/17/17 02:30:00 AM,95.2,49.96,,,,,
636,03/17/17 02:45:00 AM,95.2,49.96,,,,,
637,03/17/17 03:00:00 AM,94.8,49.96,,,,,
638,03/17/17 03:15:00 AM,95.2,49.98,,,,,
639,03/17/17 03:30:00 AM,94.8,49.98,,,,,
640,03/17/17 03:45:00 AM,95.2,49.96,,,,,
641,03/17/17 04:00:00 AM,95.2,49.98,,,,,
642,03/17/17 04:15:00 AM,95.2,50.00,,,,,
643,03/17/17 04:30:00 AM,95.2,49.96,,,,,
644,03/17/17 04:45:00 AM,95.6,49.96,,,,,
645,03/17/17 05:00:00 AM,95.2,49.96,,,,,
646,03/17/17 05:15:00 AM,95.2,49.96,,,,,
647,03/17/17 05:30:00 AM,95.2,49.98,,,,,
648,03/17/17 05:45:00 AM,95.2,49.98,,,,,
649,03/17/17 06:00:00 AM,95.2,49.96,,,,,
650,03/17/17 06:15:00 AM,95.2,49.98,,,,,
651,03/17/17 06:30:00 AM,95.2,49.96,,,,,
652,03/17/17 06:45:00 AM,95.2,49.98,,,,,
653,03/17/17 07:00:00 AM,95.2,49.96,,,,,
654,03/17/17 07:15:00 AM,95.6,49.98,,,,,
655,03/17/17 07:30:00 AM,95.2,49.98,,,,,
656,03/17/17 07:45:00 AM,95.6,49.96,,,,,
657,03/17/17 08:00:00 AM,95.2,49.96,,,,,
658,03/17/17 08:15:00 AM,95.2,49.93,,,,,
659,03/17/17 08:30:00 AM,95.6,49.98,,,,,
660,03/17/17 08:45:00 AM,95.6,49.96,,,,,
661,03/17/17 09:00:00 AM,95.2,49.98,,,,,
662,03/17/17 09:15:00 AM,95.6,49.98,,,,,
663,03/17/17 09:30:00 AM,95.6,49.96,,,,,
664,03/17/17 09:45:00 AM,95.6,49.96,,,,,
665,03/17/17 10:00:00 AM,95.6,49.96,,,,,
666,03/17/17 10:15:00 AM,95.6,49.96,,,,,
667,03/17/17 10:30:00 AM,95.6,49.98,,,,,
668,03/17/17 10:45:00 AM,95.6,49.98,,,,,
669,03/17/17 11:00:00 AM,95.2,49.98,,,,,
670,03/17/17 11:15:00 AM,95.2,49.96,,,,,
671,03/17/17 11:30:00 AM,95.6,49.98,,,,,
672,03/17/17 11:45:00 AM,95.6,49.96,,,,,
673,03/17/17 12:00:00 PM,95.6,49.98,,,,,
674,03/17/17 12:15:00 PM,95.6,49.98,,,,,
675,03/17/17 12:30:00 PM,95.6,49.96,,,,,
676,03/17/17 12:45:00 PM,95.6,50.00,,,,,
677,03/17/17 01:00:00 PM,95.6,49.98,,,,,
678,03/17/17 01:15:00 PM,95.6,49.96,,,,,
679,03/17/17 01:30:00 PM,95.6,50.00,,,,,
680,03/17/17 01:45:00 PM,95.6,49.98,,,,,
681,03/17/17 02:00:00 PM,95.6,49.98,,,,,
682,03/17/17 02:15:00 PM,95.6,49.96,,,,,
683,03/17/17 02:30:00 PM,95.6,49.96,,,,,
684,03/17/17 02:45:00 PM,96.0,49.98,,,,,
685,03/17/17 03:00:00 PM,95.6,49.98,,,,,
686,03/17/17 03:15:00 PM,95.6,49.98,,,,,
687,03/17/17 03:30:00 PM,95.6,49.98,,,,,
688,03/17/17 03:45:00 PM,96.0,49.98,,,,,
689,03/17/17 04:00:00 PM,95.6,49.98,,,,,
690,03/17/17 04:15:00 PM,95.6,49.98,,,,,
691,03/17/17 04:30:00 PM,95.6,49.98,,,,,
692,03/17/17 04:45:00 PM,95.6,50.00,,,,,
693,03/17/17 05:00:00 PM,95.6,49.98,,,,,
694,03/17/17 05:15:00 PM,95.2,50.00,,,,,
695,03/17/17 05:30:00 PM,95.6,49.98,,,,,
696,03/17/17 05:45:00 PM,95.6,49.96,,,,,
697,03/17/17 06:00:00 PM,95.6,50.00,,,,,
698,03/17/17 06:15:00 PM,95.2,49.96,,,,,
699,03/17/17 06:30:00 PM,95.2,49.98,,,,,
700,03/17/17 06:45:00 PM,95.2,49.98,,,,,
701,03/17/17 07:00:00 PM,95.6,49.98,,,,,
702,03/17/17 07:15:00 PM,95.2,49.96,,,,,
703,03/17/17 07:30:00 PM,95.2,49.96,,,,,
704,03/17/17 07:45:00 PM,95.6,49.98,,,,,
705,03/17/17 08:00:00 PM,95.6,50.00,,,,,
706,03/17/17 08:15:00 PM,95.6,49.98,,,,,
707,03/17/17 08:30:00 PM,95.6,50.00,,,,,
708,03/17/17 08:45:00 PM,95.2,50.00,,,,,
709,03/17/17 09:00:00 PM,95.2,49.96,,,,,
710,03/17/17 09:15:00 PM,95.6,49.98,,,,,
711,03/17/17 09:30:00 PM,95.6,50.00,,,,,
712,03/17/17 09:45:00 PM,95.6,49.98,,,,,
713,03/17/17 10:00:00 PM,95.2,49.98,,,,,
714,03/17/17 10:15:00 PM,95.6,50.00,,,,,
715,03/17/17 10:30:00 PM,95.6,49.98,,,,,
716,03/17/17 10:45:00 PM,95.6,50.00,,,,,
717,03/17/17 11:00:00 PM,95.2,49.96,,,,,
718,03/17/17 11:15:00 PM,95.2,50.00,,,,,
719,03/17/17 11:30:00 PM,95.2,49.98,,,,,
720,03/17/17 11:45:00 PM,95.6,49.98,,,,,
721,03/18/17 12:00:00 AM,95.2,49.98,,,,,
722,03/18/17 12:15:00 AM,95.6,50.00,,,,,
723,03/18/17 12:30:00 AM,95.2,49.98,,,,,
724,03/18/17 12:45:00 AM,95.2,49.98,,,,,
725,03/18/17 01:00:00 AM,95.2,49.98,,,,,
726,03/18/17 01:15:00 AM,95.2,49.98,,,,,
727,03/18/17 01:30:00 AM,95.2,49.96,,,,,
728,03/18/17 01:45:00 AM,94.8,49.98,,,,,
729,03/18/17 02:00:00 AM,94.8,49.98,,,,,
730,03/18/17 02:15:00 AM,95.2,49.98,,,,,
731,03/18/17 02:30:00 AM,94.8,49.98,,,,,
732,03/18/17 02:45:00 AM,95.2,49.98,,,,,
733,03/18/17 03:00:00 AM,94.8,49.96,,,,,
734,03/18/17 03:15:00 AM,95.2,50.00,,,,,
735,03/18/17 03:30:00 AM,94.8,49.96,,,,,
736,03/18/17 03:45:00 AM,94.8,49.98,,,,,
737,03/18/17 04:00:00 AM,94.8,49.96,,,,,
738,03/18/17 04:15:00 AM,94.8,49.96,,,,,
739,03/18/17 04:30:00 AM,94.8,49.96,,,,,
740,03/18/17 04:45:00 AM,94.8,49.98,,,,,
741,03/18/17 05:00:00 AM,94.8,49.98,,,,,
742,03/18/17 05:15:00 AM,94.8,49.98,,,,,
743,03/18/17 05:30:00 AM,94.8,49.96,,,,,
744,03/18/17 05:45:00 AM,94.8,49.98,,,,,
745,03/18/17 06:00:00 AM,94.8,49.98,,,,,
746,03/18/17 06:15:00 AM,94.4,49.96,,,,,
747,03/18/17 06:30:00 AM,94.8,49.96,,,,,
748,03/18/17 06:45:00 AM,94.8,49.96,,,,,
749,03/18/17 07:00:00 AM,94.8,49.98,,,,,
750,03/18/17 07:15:00 AM,94.8,49.96,,,,,
751,03/18/17 07:30:00 AM,94.8,49.98,,,,,
752,03/18/17 07:45:00 AM,94.8,49.98,,,,,
753,03/18/17 08:00:00 AM,94.4,49.96,,,,,
754,03/18/17 08:15:00 AM,94.4,49.96,,,,,
755,03/18/17 08:30:00 AM,94.4,49.96,,,,,
756,03/18/17 08:45:00 AM,94.0,49.93,,,,,
757,03/18/17 09:00:00 AM,94.4,49.96,,,,,
758,03/18/17 09:15:00 AM,94.4,49.91,,,,,
759,03/18/17 09:30:00 AM,94.8,49.96,,,,,
760,03/18/17 09:45:00 AM,94.4,49.91,,,,,
761,03/18/17 10:00:00 AM,94.0,49.93,,,,,
762,03/18/17 10:15:00 AM,94.4,49.93,,,,,
763,03/18/17 10:30:00 AM,94.0,49.91,,,,,
764,03/18/17 10:45:00 AM,94.0,49.93,,,,,
765,03/18/17 11:00:00 AM,94.4,49.91,,,,,
766,03/18/17 11:15:00 AM,94.4,49.93,,,,,
767,03/18/17 11:30:00 AM,94.4,49.96,,,,,
768,03/18/17 11:45:00 AM,94.4,49.93,,,,,
769,03/18/17 12:00:00 PM,94.0,49.93,,,,,
770,03/18/17 12:15:00 PM,94.4,49.93,,,,,
771,03/18/17 12:30:00 PM,93.6,49.89,,,,,
772,03/18/17 12:45:00 PM,94.0,49.91,,,,,
773,03/18/17 01:00:00 PM,93.6,49.91,,,,,
774,03/18/17 01:15:00 PM,94.0,49.91,,,,,
775,03/18/17 01:30:00 PM,93.6,49.86,,,,,
776,03/18/17 01:45:00 PM,93.3,49.84,,,,,
777,03/18/17 02:00:00 PM,93.3,49.86,,,,,
778,03/18/17 02:15:00 PM,94.0,49.86,,,,,
779,03/18/17 02:30:00 PM,93.6,49.86,,,,,
780,03/18/17 02:45:00 PM,93.6,49.86,,,,,
781,03/18/17 03:00:00 PM,94.0,49.96,,,,,
782,03/18/17 03:15:00 PM,93.6,49.89,,,,,
783,03/18/17 03:30:00 PM,93.6,49.91,,,,,
784,03/18/17 03:45:00 PM,92.5,49.84,,,,,
785,03/18/17 04:00:00 PM,94.4,49.93,,,,,
786,03/18/17 04:15:00 PM,93.3,49.84,,,,,
787,03/18/17 04:30:00 PM,92.9,49.89,,,,,
788,03/18/17 04:45:00 PM,94.0,49.93,,,,,
789,03/18/17 05:00:00 PM,93.3,49.86,,,,,
790,03/18/17 05:15:00 PM,92.9,49.84,,,,,
791,03/18/17 05:30:00 PM,92.9,49.82,,,,,
792,03/18/17 05:45:00 PM,92.9,49.86,,,,,
793,03/18/17 06:00:00 PM,92.5,49.86,,,,,
794,03/18/17 06:15:00 PM,92.9,49.86,,,,,
795,03/18/17 06:30:00 PM,93.3,49.86,,,,,
796,03/18/17 06:45:00 PM,92.5,49.84,,,,,
797,03/18/17 07:00:00 PM,92.5,49.89,,,,,
798,03/18/17 07:15:00 PM,92.5,49.82,,,,,
799,03/18/17 07:30:00 PM,92.5,49.89,,,,,
800,03/18/17 07:45:00 PM,93.3,49.93,,,,,
801,03/18/17 08:00:00 PM,93.3,49.93,,,,,
802,03/18/17 08:15:00 PM,92.5,49.86,,,,,
803,03/18/17 08:30:00 PM,92.5,49.84,,,,,
804,03/18/17 08:45:00 PM,92.5,49.86,,,,,
805,03/18/17 09:00:00 PM,93.3,49.93,,,,,
806,03/18/17 09:15:00 PM,93.2,49.96,,,,,
807,03/18/17 09:30:00 PM,91.7,49.82,,,,,
808,03/18/17 09:45:00 PM,92.5,49.84,,,,,
809,03/18/17 10:00:00 PM,91.7,49.77,,,,,
810,03/18/17 10:15:00 PM,92.5,49.86,,,,,
811,03/18/17 10:30:00 PM,91.7,49.82,,,,,
812,03/18/17 10:45:00 PM,91.7,49.82,,,,,
813,03/18/17 11:00:00 PM,91.7,49.84,,,,,
814,03/18/17 11:15:00 PM,91.7,49.86,,,,,
815,03/18/17 11:30:00 PM,91.7,49.84,,,,,
816,03/18/17 11:45:00 PM,91.3,49.82,,,,,
817,03/19/17 12:00:00 AM,90.9,49.82,,,,,
818,03/19/17 12:15:00 AM,91.3,49.82,,,,,
819,03/19/17 12:30:00 AM,92.5,49.89,,,,,
820,03/19/17 12:45:00 AM,92.5,49.93,,,,,
821,03/19/17 01:00:00 AM,92.5,49.84,,,,,
822,03/19/17 01:15:00 AM,92.5,49.86,,,,,
823,03/19/17 01:30:00 AM,91.3,49.84,,,,,
824,03/19/17 01:45:00 AM,91.3,49.82,,,,,
825,03/19/17 02:00:00 AM,90.9,49.82,,,,,
826,03/19/17 02:15:00 AM,90.5,49.82,,,,,
827,03/19/17 02:30:00 AM,90.9,49.84,,,,,
828,03/19/17 02:45:00 AM,90.9,49.84,,,,,
829,03/19/17 03:00:00 AM,90.5,49.84,,,,,
830,03/19/17 03:15:00 AM,90.9,49.84,,,,,
831,03/19/17 03:30:00 AM,91.3,49.86,,,,,
832,03/19/17 03:45:00 AM,90.9,49.78,,,,,
833,03/19/17 04:00:00 AM,90.9,49.82,,,,,
834,03/19/17 04:15:00 AM,91.3,49.89,,,,,
835,03/19/17 04:30:00 AM,90.9,49.89,,,,,
836,03/19/17 04:45:00 AM,90.9,49.86,,,,,
837,03/19/17 05:00:00 AM,90.5,49.82,,,,,
838,03/19/17 05:15:00 AM,90.5,49.84,,,,,
839,03/19/17 05:30:00 AM,90.5,49.86,,,,,
840,03/19/17 05:45:00 AM,90.9,49.91,,,,,
841,03/19/17 06:00:00 AM,90.1,49.84,,,,,
842,03/19/17 06:15:00 AM,90.1,49.78,,,,,
843,03/19/17 06:30:00 AM,89.8,49.77,,,,,
844,03/19/17 06:45:00 AM,90.5,49.89,,,,,
845,03/19/17 07:00:00 AM,90.9,49.89,,,,,
846,03/19/17 07:15:00 AM,90.9,49.86,,,,,
847,03/19/17 07:30:00 AM,90.9,49.91,,,,,
848,03/19/17 07:45:00 AM,90.1,49.78,,,,,
849,03/19/17 08:00:00 AM,89.8,49.78,,,,,
850,03/19/17 08:15:00 AM,89.8,49.78,,,,,
851,03/19/17 08:30:00 AM,90.5,49.89,,,,,
852,03/19/17 08:45:00 AM,90.1,49.78,,,,,
853,03/19/17 09:00:00 AM,90.5,49.86,,,,,
854,03/19/17 09:15:00 AM,89.8,49.78,,,,,
855,03/19/17 09:30:00 AM,90.5,49.89,,,,,
856,03/19/17 09:45:00 AM,90.1,49.84,,,,,
857,03/19/17 10:00:00 AM,89.7,49.86,,,,,
858,03/19/17 10:15:00 AM,90.1,49.82,,,,,
859,03/19/17 10:30:00 AM,89.7,49.82,,,,,
860,03/19/17 10:45:00 AM,89.0,49.82,,,,,
861,03/19/17 11:00:00 AM,89.4,49.82,,,,,
862,03/19/17 11:15:00 AM,89.4,49.78,,,,,
863,03/19/17 11:30:00 AM,89.4,49.78,,,,,
864,03/19/17 11:45:00 AM,89.4,49.84,,,,,
865,03/19/17 12:00:00 PM,88.6,49.77,,,,,
866,03/19/17 12:15:00 PM,89.4,49.78,,,,,
867,03/19/17 12:30:00 PM,89.0,49.82,,,,,
868,03/19/17 12:45:00 PM,89.0,49.78,,,,,
869,03/19/17 01:00:00 PM,89.4,49.82,,,,,
870,03/19/17 01:15:00 PM,89.4,49.82,,,,,
871,03/19/17 01:30:00 PM,89.0,49.78,,,,,
872,03/19/17 01:45:00 PM,89.4,49.82,,,,,
873,03/19/17 02:00:00 PM,88.6,49.78,,,,,
874,03/19/17 02:15:00 PM,88.6,49.75,,,,,
875,03/19/17 02:30:00 PM,88.6,49.75,,,,,
876,03/19/17 02:45:00 PM,89.0,49.82,,,,,
877,03/19/17 03:00:00 PM,89.0,49.78,,,,,
878,03/19/17 03:15:00 PM,88.2,49.77,,,,,
879,03/19/17 03:30:00 PM,88.6,49.78,,,,,
880,03/19/17 03:45:00 PM,89.4,49.84,,,,,
881,03/19/17 04:00:00 PM,89.4,49.78,,,,,
882,03/19/17 04:15:00 PM,89.0,49.78,,,,,
883,03/19/17 04:30:00 PM,89.0,49.82,,,,,
884,03/19/17 04:45:00 PM,89.0,49.78,,,,,
885,03/19/17 05:00:00 PM,89.4,49.82,,,,,
886,03/19/17 05:15:00 PM,89.4,49.78,,,,,
887,03/19/17 05:30:00 PM,88.6,49.78,,,,,
888,03/19/17 05:45:00 PM,89.0,49.78,,,,,
889,03/19/17 06:00:00 PM,88.6,49.77,,,,,
890,03/19/17 06:15:00 PM,89.0,49.82,,,,,
891,03/19/17 06:30:00 PM,89.0,49.78,,,,,
892,03/19/17 06:45:00 PM,89.0,49.75,,,,,
893,03/19/17 07:00:00 PM,89.0,49.78,,,,,
894,03/19/17 07:15:00 PM,89.0,49.78,,,,,
895,03/19/17 07:30:00 PM,88.6,49.82,,,,,
896,03/19/17 07:45:00 PM,88.6,49.82,,,,,
897,03/19/17 08:00:00 PM,88.6,49.78,,,,,
898,03/19/17 08:15:00 PM,88.6,49.77,,,,,
899,03/19/17 08:30:00 PM,88.6,49.77,,,,,
900,03/19/17 08:45:00 PM,88.6,49.78,,,,,
901,03/19/17 09:00:00 PM,89.0,49.82,,,,,
902,03/19/17 09:15:00 PM,89.0,49.82,,,,,
903,03/19/17 09:30:00 PM,89.0,49.84,,,,,
904,03/19/17 09:45:00 PM,88.6,49.78,,,,,
905,03/19/17 10:00:00 PM,88.6,49.78,,,,,
906,03/19/17 10:15:00 PM,89.0,49.84,,,,,
907,03/19/17 10:30:00 PM,88.6,49.82,,,,,
908,03/19/17 10:45:00 PM,88.2,49.78,,,,,
909,03/19/17 11:00:00 PM,87.8,49.77,,,,,
910,03/19/17 11:15:00 PM,88.6,49.82,,,,,
911,03/19/17 11:30:00 PM,88.2,49.78,,,,,
912,03/19/17 11:45:00 PM,87.8,49.78,,,,,
913,03/20/17 12:00:00 AM,88.2,49.78,,,,,
914,03/20/17 12:15:00 AM,87.8,49.75,,,,,
915,03/20/17 12:30:00 AM,88.6,49.82,,,,,
916,03/20/17 12:45:00 AM,88.6,49.82,,,,,
917,03/20/17 01:00:00 AM,88.6,49.78,,,,,
918,03/20/17 01:15:00 AM,89.0,49.86,,,,,
919,03/20/17 01:30:00 AM,88.2,49.82,,,,,
920,03/20/17 01:45:00 AM,88.6,49.84,,,,,
